num_passengers,trip_type,flight_hour,flight_day,booking_origin,wants_extra_baggage,wants_preferred_seat,flight_duration,booking_complete
3,RoundTrip,10,Sun,Malaysia,1,0,8.83,1
1,RoundTrip,8,Tue,Malaysia,0,1,8.83,1
2,RoundTrip,12,Wed,Switzerland,1,0,8.83,1
1,RoundTrip,23,Sun,New Zealand,1,0,8.83,0
2,RoundTrip,17,Tue,Netherlands,1,0,8.83,0
1,RoundTrip,10,Fri,New Zealand,1,1,8.83,0
1,RoundTrip,17,Fri,Malaysia,0,0,8.83,0
1,RoundTrip,3,Sat,Malaysia,1,1,8.83,0
2,RoundTrip,8,Wed,Malaysia,1,1,8.83,1
1,RoundTrip,3,Mon,New Zealand,0,0,8.83,0
1,RoundTrip,11,Sun,Malaysia,1,0,8.83,0
1,RoundTrip,20,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,15,Thu,Taiwan,1,1,8.83,0
3,RoundTrip,10,Sun,Malaysia,0,0,8.83,0
1,RoundTrip,21,Thu,New Zealand,1,0,8.83,0
2,RoundTrip,15,Tue,Malaysia,1,1,8.83,0
1,RoundTrip,1,Wed,Malaysia,1,1,8.83,0
1,RoundTrip,10,Thu,New Zealand,1,0,8.83,0
4,RoundTrip,12,Wed,Malaysia,1,0,8.83,0
1,RoundTrip,4,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,8,Sat,Malaysia,1,0,8.83,0
5,RoundTrip,8,Mon,Malaysia,1,1,8.83,0
2,RoundTrip,15,Wed,Malaysia,1,1,8.83,1
2,RoundTrip,0,Wed,New Zealand,1,0,8.83,0
2,RoundTrip,10,Sun,United Arab Emirates,1,0,8.83,0
1,RoundTrip,11,Wed,Thailand,1,1,8.83,0
2,RoundTrip,11,Wed,Malaysia,0,0,8.83,0
2,RoundTrip,3,Mon,Germany,1,0,8.83,0
2,RoundTrip,23,Sun,New Zealand,1,0,8.83,0
2,RoundTrip,0,Sun,Malaysia,1,0,8.83,0
6,RoundTrip,2,Tue,Malaysia,1,1,8.83,0
1,RoundTrip,16,Sun,United Kingdom,0,0,8.83,0
1,RoundTrip,20,Tue,New Zealand,1,1,8.83,0
1,RoundTrip,19,Thu,New Zealand,0,0,8.83,0
2,RoundTrip,10,Sat,New Zealand,1,0,8.83,0
1,RoundTrip,6,Mon,Vietnam,0,0,8.83,0
1,RoundTrip,12,Sun,Malaysia,1,0,8.83,0
1,RoundTrip,7,Fri,New Zealand,0,0,8.83,0
4,RoundTrip,5,Wed,Malaysia,1,1,8.83,1
1,RoundTrip,6,Wed,New Zealand,1,0,8.83,1
2,RoundTrip,5,Wed,Malaysia,0,0,8.83,1
1,RoundTrip,7,Mon,New Zealand,1,0,8.83,0
2,RoundTrip,1,Fri,New Zealand,1,0,8.83,0
1,RoundTrip,7,Tue,New Zealand,0,0,8.83,0
2,RoundTrip,16,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,8,Sun,Malaysia,0,0,8.83,0
2,RoundTrip,6,Mon,New Zealand,1,0,8.83,0
3,RoundTrip,8,Tue,Malaysia,0,0,8.83,0
1,RoundTrip,12,Tue,Malaysia,1,0,8.83,0
2,RoundTrip,1,Mon,New Zealand,0,0,8.83,0
2,RoundTrip,5,Wed,Malaysia,1,0,8.83,0
1,RoundTrip,14,Tue,Malaysia,1,1,8.83,0
1,RoundTrip,6,Thu,New Zealand,1,1,8.83,0
2,RoundTrip,6,Sat,New Zealand,0,0,8.83,0
2,RoundTrip,4,Fri,New Zealand,1,0,8.83,0
2,RoundTrip,8,Thu,New Zealand,1,1,8.83,0
1,RoundTrip,2,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,13,Sat,New Zealand,0,0,8.83,0
4,RoundTrip,13,Wed,Malaysia,1,0,8.83,0
1,RoundTrip,10,Sat,New Zealand,1,0,8.83,0
1,RoundTrip,10,Fri,New Zealand,1,0,8.83,0
1,RoundTrip,10,Wed,Singapore,1,1,8.83,1
2,RoundTrip,3,Sun,Brunei,1,0,8.83,0
2,RoundTrip,10,Tue,Malaysia,1,0,8.83,1
1,RoundTrip,5,Sat,New Zealand,0,0,8.83,0
1,RoundTrip,9,Mon,Malaysia,0,0,8.83,1
1,RoundTrip,13,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,14,Thu,Saudi Arabia,1,0,8.83,1
1,RoundTrip,1,Sat,New Zealand,1,1,8.83,0
1,RoundTrip,9,Mon,New Zealand,1,0,8.83,0
4,RoundTrip,6,Tue,New Zealand,1,0,8.83,0
1,RoundTrip,5,Mon,Thailand,1,0,8.83,0
4,RoundTrip,3,Sun,Malaysia,1,0,8.83,0
1,RoundTrip,7,Tue,New Zealand,1,0,8.83,0
3,RoundTrip,2,Thu,Malaysia,1,0,8.83,0
3,RoundTrip,14,Wed,Malaysia,1,0,8.83,1
1,RoundTrip,9,Fri,New Zealand,0,0,8.83,0
1,RoundTrip,12,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,21,Mon,Italy,1,1,8.83,0
1,RoundTrip,6,Thu,Malaysia,1,0,8.83,1
2,RoundTrip,14,Wed,Singapore,1,0,8.83,0
1,RoundTrip,2,Wed,Malaysia,1,0,8.83,0
2,OneWay,6,Sun,New Zealand,1,0,8.83,0
2,RoundTrip,12,Sat,Malaysia,0,0,8.83,0
1,RoundTrip,5,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,13,Sun,Malaysia,1,0,8.83,0
1,RoundTrip,7,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,2,Mon,Malaysia,1,0,8.83,0
3,RoundTrip,18,Mon,Malaysia,1,0,8.83,0
1,RoundTrip,4,Sat,Malaysia,0,0,8.83,0
5,RoundTrip,8,Sat,Malaysia,0,0,8.83,0
1,RoundTrip,13,Sat,Belgium,0,0,8.83,0
1,RoundTrip,9,Sat,New Zealand,1,0,8.83,0
1,RoundTrip,3,Wed,Malaysia,1,0,8.83,1
5,RoundTrip,17,Sat,New Zealand,0,0,8.83,0
2,RoundTrip,15,Thu,Malaysia,1,0,8.83,0
2,RoundTrip,4,Wed,New Zealand,1,1,8.83,0
1,RoundTrip,6,Sun,Malaysia,0,0,8.83,1
1,RoundTrip,22,Sat,New Zealand,0,0,8.83,0
1,RoundTrip,10,Tue,New Zealand,1,0,8.83,0
2,RoundTrip,15,Sat,Malaysia,1,0,8.83,0
1,RoundTrip,14,Fri,China,1,0,8.83,0
1,RoundTrip,10,Tue,New Zealand,1,0,8.83,0
2,RoundTrip,5,Wed,New Zealand,0,0,8.83,0
1,RoundTrip,7,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,10,Fri,Singapore,1,0,8.83,0
4,RoundTrip,8,Thu,Malaysia,0,0,8.83,0
1,RoundTrip,6,Fri,Malaysia,1,1,8.83,0
1,RoundTrip,15,Tue,Malaysia,1,0,8.83,0
5,RoundTrip,22,Wed,New Zealand,1,1,8.83,0
3,RoundTrip,8,Mon,New Zealand,1,0,8.83,0
2,RoundTrip,9,Mon,Indonesia,1,1,8.83,0
1,RoundTrip,8,Mon,New Zealand,1,1,8.83,0
1,RoundTrip,3,Sun,Malaysia,0,0,8.83,0
1,RoundTrip,9,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,18,Sun,Malaysia,1,0,8.83,0
2,RoundTrip,12,Sat,Malaysia,1,1,8.83,0
1,RoundTrip,10,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,8,Tue,Malaysia,1,0,8.83,0
3,RoundTrip,2,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,1,Fri,New Zealand,1,0,8.83,0
1,RoundTrip,5,Wed,New Zealand,1,0,8.83,0
2,RoundTrip,6,Fri,New Zealand,0,0,8.83,0
3,RoundTrip,9,Tue,New Zealand,0,0,8.83,0
2,RoundTrip,1,Mon,Malaysia,1,1,8.83,1
4,RoundTrip,5,Sun,New Zealand,1,0,8.83,0
2,RoundTrip,12,Sun,Malaysia,1,0,8.83,0
5,RoundTrip,5,Wed,Hong Kong,1,0,8.83,0
3,RoundTrip,9,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,1,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,7,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,10,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,0,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,13,Tue,Malaysia,0,0,8.83,0
2,RoundTrip,11,Sun,New Zealand,0,0,8.83,0
2,RoundTrip,6,Tue,New Zealand,1,0,8.83,1
1,RoundTrip,15,Wed,Indonesia,1,0,8.83,0
1,RoundTrip,7,Mon,Malaysia,1,1,8.83,0
1,RoundTrip,3,Sat,Malaysia,0,0,8.83,0
2,RoundTrip,0,Sun,New Zealand,0,0,8.83,0
1,RoundTrip,8,Sun,Malaysia,1,1,8.83,1
2,RoundTrip,19,Tue,New Zealand,1,1,8.83,0
2,RoundTrip,2,Mon,New Zealand,0,0,8.83,0
1,RoundTrip,7,Wed,Malaysia,0,0,8.83,0
4,RoundTrip,23,Thu,New Zealand,1,0,8.83,0
2,RoundTrip,21,Fri,New Zealand,1,0,8.83,0
2,RoundTrip,9,Sat,New Zealand,1,0,8.83,0
2,RoundTrip,7,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,13,Sat,Thailand,0,0,8.83,0
3,RoundTrip,13,Thu,Malaysia,0,0,8.83,0
2,RoundTrip,5,Wed,Malaysia,1,1,8.83,0
1,RoundTrip,14,Mon,Malaysia,0,0,8.83,1
2,RoundTrip,13,Mon,Malaysia,1,0,8.83,1
1,RoundTrip,3,Sun,Malaysia,0,0,8.83,0
1,RoundTrip,19,Sat,New Zealand,1,0,8.83,0
1,RoundTrip,11,Thu,New Zealand,0,0,8.83,0
3,RoundTrip,10,Sun,Malaysia,1,0,8.83,1
3,RoundTrip,5,Sat,Malaysia,1,0,8.83,0
1,RoundTrip,9,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,5,Tue,New Zealand,1,1,8.83,0
1,RoundTrip,16,Sun,Malaysia,1,1,8.83,1
1,RoundTrip,3,Sat,New Zealand,0,0,8.83,0
2,RoundTrip,6,Sun,Malaysia,0,0,8.83,1
1,RoundTrip,5,Mon,New Zealand,0,1,8.83,1
1,RoundTrip,12,Mon,Malaysia,0,1,8.83,0
1,RoundTrip,10,Wed,Malaysia,1,0,8.83,0
3,RoundTrip,1,Fri,Malaysia,1,0,8.83,0
2,RoundTrip,9,Wed,Malaysia,0,0,8.83,0
1,RoundTrip,8,Mon,New Zealand,1,1,8.83,0
2,RoundTrip,17,Sun,Italy,1,0,8.83,0
2,RoundTrip,9,Tue,New Zealand,1,0,8.83,0
2,RoundTrip,14,Mon,Malaysia,0,0,8.83,1
1,RoundTrip,12,Mon,Malaysia,1,0,8.83,1
2,RoundTrip,6,Thu,Malaysia,1,0,8.83,1
1,RoundTrip,7,Tue,New Zealand,1,0,8.83,0
1,RoundTrip,23,Thu,Chile,1,0,8.83,0
1,RoundTrip,2,Sat,Malaysia,1,0,8.83,1
2,RoundTrip,21,Mon,France,1,1,8.83,0
2,RoundTrip,2,Sun,Malaysia,1,0,8.83,1
1,RoundTrip,14,Wed,Malaysia,1,0,8.83,0
1,RoundTrip,10,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,1,Sun,Hong Kong,1,1,8.83,0
2,RoundTrip,9,Sat,Malaysia,1,0,8.83,0
1,RoundTrip,6,Mon,New Zealand,0,0,8.83,0
1,RoundTrip,6,Mon,Malaysia,1,0,8.83,0
1,RoundTrip,3,Mon,New Zealand,0,1,8.83,0
1,RoundTrip,11,Tue,New Zealand,1,0,8.83,0
2,OneWay,5,Sun,New Zealand,0,0,8.83,0
2,RoundTrip,19,Wed,United States,1,0,8.83,0
2,RoundTrip,23,Tue,Malaysia,1,1,8.83,1
2,RoundTrip,6,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,3,Thu,Malaysia,1,1,8.83,0
1,RoundTrip,10,Sat,Malaysia,1,0,8.83,1
1,RoundTrip,18,Tue,New Zealand,1,1,8.83,0
1,RoundTrip,8,Fri,Malaysia,1,0,8.83,1
2,RoundTrip,11,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,14,Wed,Malaysia,0,0,8.83,0
1,RoundTrip,5,Fri,New Zealand,1,0,8.83,1
3,RoundTrip,2,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,3,Mon,Malaysia,0,0,8.83,0
1,RoundTrip,4,Fri,Malaysia,0,0,8.83,0
1,RoundTrip,2,Sat,New Zealand,1,0,8.83,0
1,RoundTrip,11,Tue,Malaysia,1,1,8.83,1
1,RoundTrip,7,Sat,Malaysia,1,1,8.83,1
1,RoundTrip,7,Fri,New Zealand,1,1,8.83,0
1,RoundTrip,8,Tue,Malaysia,0,0,8.83,0
2,RoundTrip,9,Fri,New Zealand,1,1,8.83,0
2,RoundTrip,5,Sat,Malaysia,1,1,8.83,0
1,RoundTrip,22,Tue,New Zealand,1,0,8.83,0
1,RoundTrip,8,Thu,Malaysia,1,1,8.83,1
1,RoundTrip,5,Mon,New Zealand,1,0,8.83,0
2,RoundTrip,16,Tue,Malaysia,1,1,8.83,0
2,RoundTrip,8,Sun,Malaysia,0,0,8.83,1
2,RoundTrip,5,Tue,New Zealand,1,0,8.83,0
2,RoundTrip,8,Thu,New Zealand,0,0,8.83,0
4,RoundTrip,7,Sun,New Zealand,0,1,8.83,0
2,RoundTrip,4,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,15,Thu,Malaysia,0,0,8.83,0
1,RoundTrip,11,Thu,Malaysia,0,0,8.83,0
1,RoundTrip,7,Mon,Malaysia,0,0,8.83,0
1,RoundTrip,8,Tue,Malaysia,1,0,8.83,1
1,RoundTrip,2,Mon,Malaysia,1,1,8.83,0
2,RoundTrip,5,Fri,Malaysia,1,0,8.83,1
1,RoundTrip,15,Thu,Malaysia,1,0,8.83,1
1,RoundTrip,10,Tue,New Zealand,1,0,8.83,0
1,RoundTrip,5,Tue,New Zealand,1,0,8.83,0
1,RoundTrip,3,Sun,New Zealand,1,0,8.83,0
2,RoundTrip,4,Fri,Malaysia,0,1,8.83,0
1,RoundTrip,12,Mon,New Zealand,0,0,8.83,0
2,RoundTrip,0,Thu,Malaysia,0,0,8.83,0
1,RoundTrip,9,Mon,Malaysia,0,0,8.83,0
2,RoundTrip,14,Thu,Malaysia,1,1,8.83,0
3,RoundTrip,11,Wed,New Zealand,1,1,8.83,0
2,RoundTrip,11,Mon,New Zealand,1,0,8.83,0
4,RoundTrip,0,Sat,New Zealand,0,0,8.83,0
2,RoundTrip,14,Mon,Malaysia,0,0,8.83,0
1,RoundTrip,13,Sun,Malaysia,0,1,8.83,1
3,RoundTrip,9,Thu,New Zealand,0,0,8.83,0
1,RoundTrip,7,Mon,Malaysia,1,0,8.83,1
2,RoundTrip,22,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,13,Thu,New Zealand,0,0,8.83,0
1,RoundTrip,15,Sat,Singapore,0,0,8.83,0
1,RoundTrip,4,Fri,New Zealand,1,0,8.83,0
2,RoundTrip,11,Sat,New Zealand,0,0,8.83,0
1,OneWay,7,Tue,Malaysia,1,0,8.83,0
1,RoundTrip,10,Fri,New Zealand,1,0,8.83,0
1,RoundTrip,14,Sun,Malaysia,1,0,8.83,0
1,RoundTrip,0,Thu,New Zealand,1,1,8.83,0
3,RoundTrip,11,Wed,Malaysia,0,0,8.83,0
2,RoundTrip,9,Thu,Malaysia,1,0,8.83,1
1,RoundTrip,0,Wed,Malaysia,1,0,8.83,0
1,RoundTrip,13,Tue,Malaysia,1,0,8.83,1
2,RoundTrip,4,Fri,New Zealand,1,0,8.83,0
1,RoundTrip,3,Mon,Malaysia,1,1,8.83,0
1,RoundTrip,1,Fri,New Zealand,1,0,8.83,0
1,RoundTrip,16,Sun,Malaysia,0,1,8.83,0
3,RoundTrip,20,Wed,New Zealand,1,1,8.83,0
1,RoundTrip,4,Fri,New Zealand,1,0,8.83,0
1,RoundTrip,2,Tue,Malaysia,1,0,8.83,0
3,RoundTrip,10,Tue,Malaysia,1,1,8.83,0
2,RoundTrip,2,Wed,Malaysia,1,0,8.83,1
1,RoundTrip,15,Mon,Malaysia,0,0,8.83,0
1,RoundTrip,8,Sun,Malaysia,0,0,8.83,0
2,RoundTrip,2,Mon,Malaysia,0,0,8.83,0
1,RoundTrip,6,Fri,Malaysia,1,1,8.83,1
2,RoundTrip,5,Sun,New Zealand,1,1,8.83,0
1,RoundTrip,20,Thu,France,1,0,8.83,0
3,RoundTrip,15,Tue,Malaysia,1,1,8.83,0
1,RoundTrip,12,Thu,Saudi Arabia,1,1,8.83,0
1,RoundTrip,12,Fri,Australia,0,0,8.83,0
1,RoundTrip,13,Thu,Malaysia,1,1,8.83,0
2,RoundTrip,1,Sat,Malaysia,1,0,8.83,0
2,RoundTrip,9,Sat,New Zealand,1,0,8.83,1
1,RoundTrip,8,Sun,New Zealand,1,1,8.83,0
1,RoundTrip,5,Sat,Malaysia,1,0,8.83,0
1,RoundTrip,7,Thu,Malaysia,1,0,8.83,0
2,RoundTrip,9,Sat,New Zealand,0,0,8.83,0
1,RoundTrip,5,Thu,New Zealand,1,0,8.83,0
2,RoundTrip,8,Mon,New Zealand,1,0,8.83,0
4,RoundTrip,14,Mon,Malaysia,1,0,8.83,1
2,RoundTrip,0,Thu,France,1,0,8.83,0
1,RoundTrip,4,Sat,Malaysia,0,0,8.83,0
3,RoundTrip,8,Mon,New Zealand,1,0,8.83,0
2,RoundTrip,6,Tue,Malaysia,1,0,8.83,0
1,RoundTrip,2,Fri,New Zealand,0,0,8.83,0
2,RoundTrip,17,Tue,Malaysia,1,1,8.83,0
1,RoundTrip,2,Sat,Malaysia,1,0,8.83,0
5,RoundTrip,7,Mon,Ireland,1,1,8.83,0
2,RoundTrip,8,Mon,New Zealand,0,0,8.83,0
2,RoundTrip,10,Thu,Singapore,1,0,8.83,1
1,RoundTrip,15,Tue,Malaysia,0,0,8.83,1
2,RoundTrip,12,Fri,New Zealand,0,0,8.83,0
2,RoundTrip,1,Wed,Malaysia,1,0,8.83,0
1,RoundTrip,10,Mon,United Kingdom,0,0,8.83,0
3,RoundTrip,9,Fri,Malaysia,1,1,8.83,0
5,RoundTrip,9,Mon,Malaysia,1,1,8.83,0
1,RoundTrip,13,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,17,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,11,Sat,Malaysia,1,1,8.83,0
1,RoundTrip,9,Thu,Malaysia,1,0,8.83,1
3,RoundTrip,18,Sun,New Zealand,0,0,8.83,0
1,RoundTrip,7,Mon,New Zealand,0,0,8.83,0
2,RoundTrip,12,Mon,Malaysia,1,0,8.83,0
1,RoundTrip,7,Thu,Malaysia,0,0,8.83,0
1,RoundTrip,11,Fri,Singapore,1,0,8.83,0
1,RoundTrip,17,Fri,Germany,1,1,8.83,1
1,RoundTrip,1,Tue,Philippines,1,1,8.83,0
2,RoundTrip,7,Sun,Malaysia,1,1,8.83,1
1,RoundTrip,20,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,6,Thu,Malaysia,1,1,8.83,0
1,RoundTrip,10,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,3,Wed,New Zealand,1,1,8.83,0
1,RoundTrip,9,Fri,New Zealand,1,0,8.83,0
1,RoundTrip,10,Mon,New Zealand,0,0,8.83,0
1,RoundTrip,16,Tue,Malaysia,1,0,8.83,1
1,RoundTrip,23,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,13,Wed,Malaysia,1,0,8.83,1
1,RoundTrip,2,Sat,New Zealand,1,1,8.83,0
2,RoundTrip,8,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,10,Mon,New Zealand,0,1,8.83,0
1,RoundTrip,10,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,14,Sun,Malaysia,0,0,8.83,0
1,RoundTrip,6,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,2,Fri,New Zealand,0,0,8.83,0
1,RoundTrip,1,Mon,New Zealand,1,1,8.83,0
3,RoundTrip,4,Mon,New Zealand,0,0,8.83,0
2,RoundTrip,0,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,10,Fri,Malaysia,1,1,8.83,1
1,RoundTrip,11,Sun,New Zealand,1,1,8.83,0
4,RoundTrip,15,Fri,Malaysia,1,0,8.83,0
2,RoundTrip,0,Wed,Malaysia,1,1,8.83,0
1,RoundTrip,5,Sun,Malaysia,0,0,8.83,1
1,RoundTrip,8,Thu,Singapore,1,0,8.83,0
1,RoundTrip,13,Mon,Malaysia,1,0,8.83,0
4,RoundTrip,7,Sun,Saudi Arabia,0,0,8.83,1
3,RoundTrip,23,Wed,New Zealand,0,0,8.83,0
1,RoundTrip,23,Tue,New Zealand,1,0,8.83,0
1,RoundTrip,13,Tue,Malaysia,0,0,8.83,0
1,RoundTrip,8,Thu,New Zealand,1,0,8.83,1
2,RoundTrip,4,Fri,Malaysia,1,0,8.83,0
4,RoundTrip,16,Sun,Malaysia,1,0,8.83,0
1,RoundTrip,15,Sun,Malaysia,0,0,8.83,0
2,RoundTrip,8,Mon,New Zealand,0,0,8.83,0
1,RoundTrip,0,Tue,New Zealand,0,0,8.83,0
1,RoundTrip,8,Sun,New Zealand,0,1,8.83,0
1,RoundTrip,18,Tue,Bulgaria,1,0,8.83,0
2,RoundTrip,8,Wed,Malaysia,1,0,8.83,0
1,RoundTrip,7,Sun,Malaysia,1,1,8.83,0
1,RoundTrip,9,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,14,Sun,Malaysia,0,0,8.83,0
2,RoundTrip,2,Sat,New Zealand,1,0,8.83,0
1,RoundTrip,10,Sun,Malaysia,1,0,8.83,0
4,RoundTrip,12,Fri,New Zealand,1,0,8.83,0
2,RoundTrip,2,Wed,Malaysia,1,1,8.83,0
2,RoundTrip,5,Fri,Malaysia,1,1,8.83,0
3,RoundTrip,23,Sun,New Zealand,1,1,8.83,0
1,RoundTrip,8,Sun,Malaysia,0,1,8.83,0
2,RoundTrip,8,Fri,New Zealand,0,1,8.83,0
4,RoundTrip,19,Sun,New Zealand,0,0,8.83,0
1,RoundTrip,0,Fri,New Zealand,0,0,8.83,0
1,RoundTrip,9,Sat,New Zealand,0,1,8.83,0
4,RoundTrip,4,Sun,Malaysia,0,0,8.83,1
4,RoundTrip,8,Thu,Malaysia,0,0,8.83,0
1,RoundTrip,15,Sat,Malaysia,1,1,8.83,1
2,RoundTrip,21,Tue,New Zealand,0,0,8.83,0
4,RoundTrip,8,Sat,Malaysia,1,0,8.83,0
1,RoundTrip,21,Thu,New Zealand,1,1,8.83,0
2,RoundTrip,10,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,7,Mon,Malaysia,1,0,8.83,1
1,RoundTrip,0,Tue,Malaysia,1,0,8.83,1
4,RoundTrip,13,Thu,Malaysia,1,1,8.83,1
5,RoundTrip,18,Sun,Malaysia,1,0,8.83,1
2,RoundTrip,21,Tue,New Zealand,0,0,8.83,0
1,RoundTrip,9,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,9,Wed,New Zealand,1,1,8.83,0
2,RoundTrip,22,Sun,New Zealand,1,0,8.83,0
4,RoundTrip,18,Mon,Malaysia,1,0,8.83,0
2,RoundTrip,22,Tue,Malaysia,1,0,8.83,1
1,RoundTrip,4,Sat,New Zealand,1,0,8.83,0
1,RoundTrip,10,Sun,New Zealand,1,0,8.83,1
3,RoundTrip,10,Mon,Malaysia,1,1,8.83,0
4,RoundTrip,3,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,0,Sun,New Zealand,0,0,8.83,0
1,RoundTrip,1,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,6,Sat,New Zealand,1,0,8.83,0
3,RoundTrip,7,Sun,Malaysia,1,1,8.83,1
3,RoundTrip,6,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,9,Tue,Singapore,0,0,8.83,1
2,RoundTrip,16,Tue,United States,1,0,8.83,0
3,RoundTrip,5,Fri,Brunei,1,0,8.83,1
1,RoundTrip,6,Thu,Malaysia,1,0,8.83,1
1,RoundTrip,8,Tue,Malaysia,0,0,8.83,0
2,RoundTrip,15,Tue,Malaysia,1,0,8.83,1
1,RoundTrip,14,Fri,Malaysia,1,0,8.83,1
2,RoundTrip,14,Mon,Malaysia,1,1,8.83,1
1,RoundTrip,8,Tue,Malaysia,1,1,8.83,0
2,RoundTrip,8,Wed,New Zealand,1,0,8.83,0
2,RoundTrip,8,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,21,Sun,Malaysia,1,1,8.83,1
1,RoundTrip,21,Wed,New Zealand,0,0,8.83,0
1,RoundTrip,9,Wed,Malaysia,1,0,8.83,0
1,RoundTrip,4,Fri,Malaysia,1,0,8.83,0
2,RoundTrip,19,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,4,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,14,Sun,Malaysia,1,0,8.83,0
1,RoundTrip,1,Wed,Malaysia,1,1,8.83,0
3,RoundTrip,4,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,11,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,10,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,9,Fri,New Zealand,1,0,8.83,0
1,RoundTrip,4,Sat,New Zealand,1,0,8.83,0
1,RoundTrip,7,Sat,Malaysia,1,0,8.83,0
1,RoundTrip,3,Tue,New Zealand,1,0,8.83,0
1,RoundTrip,3,Wed,Malaysia,0,0,8.83,0
1,RoundTrip,2,Sun,Malaysia,0,0,8.83,1
5,RoundTrip,13,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,3,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,7,Wed,New Zealand,0,0,8.83,0
1,RoundTrip,4,Thu,Singapore,0,0,8.83,0
1,RoundTrip,4,Thu,Malaysia,1,1,8.83,1
1,RoundTrip,14,Sun,Malaysia,1,0,8.83,0
1,RoundTrip,17,Sun,Malaysia,0,0,8.83,0
2,RoundTrip,20,Thu,United Kingdom,1,0,8.83,0
1,RoundTrip,5,Sun,New Zealand,1,1,8.83,0
2,RoundTrip,14,Wed,Malaysia,1,0,8.83,1
2,RoundTrip,8,Sat,New Zealand,1,0,8.83,0
1,RoundTrip,19,Wed,Germany,0,0,8.83,1
2,RoundTrip,7,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,12,Sat,New Zealand,1,0,8.83,0
1,RoundTrip,11,Tue,Malaysia,1,0,8.83,1
1,RoundTrip,6,Sun,Malaysia,0,0,8.83,0
2,RoundTrip,15,Tue,Malaysia,0,0,8.83,0
1,RoundTrip,6,Wed,Malaysia,1,1,8.83,1
1,RoundTrip,3,Thu,New Zealand,1,0,8.83,0
2,RoundTrip,3,Wed,Malaysia,1,1,8.83,1
1,RoundTrip,10,Thu,Malaysia,1,0,8.83,1
1,RoundTrip,14,Fri,Malaysia,1,0,8.83,1
2,RoundTrip,12,Tue,Australia,1,0,8.83,0
1,RoundTrip,4,Wed,Malaysia,1,0,8.83,0
5,RoundTrip,0,Sun,New Zealand,1,0,8.83,0
2,RoundTrip,0,Fri,New Zealand,1,0,8.83,1
1,RoundTrip,7,Sun,New Zealand,1,1,8.83,0
1,RoundTrip,19,Sun,New Zealand,0,0,8.83,0
1,RoundTrip,19,Tue,New Zealand,0,0,8.83,0
1,RoundTrip,11,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,17,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,10,Sun,New Zealand,1,1,8.83,0
6,RoundTrip,1,Thu,Malaysia,1,1,8.83,1
1,RoundTrip,8,Fri,Malaysia,1,0,8.83,0
2,RoundTrip,5,Fri,Qatar,1,1,8.83,1
4,RoundTrip,2,Thu,Malaysia,1,0,8.83,1
